id	guid	mid	field_1	field_2	field_3	field_4	field_5	field_6
1588683505776	j<yM8eIB`^	1562101354843	{{c2::A sales tax}} is {{c1::a tax on expenditure collected at the point of final sale to the consumer}}.			<i>CB1.</i>&nbsp;ActEd Combined Materials Pack (2020), chp. 3 p. 13		
1588683561280	sVuIU,.<1h	1562101354843	{{c2::A value-added tax (VAT)}} is {{c1::a tax levied at each stage of the production process according to the value added at each stage}}.			<i>CB1.</i>&nbsp;ActEd Combined Materials Pack (2020), chp. 3 p. 13		
1588683605689	G3/ks:bp.D	1562101354843	{{c2::A customs duty}} is {{c1::a tax levied on the import of goods from a foreign country}}.			<i>CB1.</i>&nbsp;ActEd Combined Materials Pack (2020), chp. 3 p. 13		
1588683675639	Emd5rSvQx`	1562101354843	{{c2::An excise duty}} is {{c1::a tax levied on particular goods produced and sole within the country (e.g. a tax on cigarettes)}}.			<i>CB1.</i>&nbsp;ActEd Combined Materials Pack (2020), chp. 3 p. 13		
1588683731073	O43kwk]F14	1562101354843	{{c2::Double taxation relief}} is {{c1::an agreement between countries to allow companies and individuals with overseas income (or capital gains) to offset tax paid overseas against their domestic tax liability on that income (or capital gains)}}.			<i>CB1.</i>&nbsp;ActEd Combined Materials Pack (2020), chp. 3 p. 14		
1588683836177	f#N!i5!X[;	1562101354843	{{c2::A floating-rate note}} is {{c1::a medium-term debt security (issued in the Euro market) whose interet payments are determined by short-term interest rates}}.	Usually such notes have a sptiulated minimum rate called an 'interest rate floor'.		<i>CB1.</i>&nbsp;ActEd Combined Materials Pack (2020), chp. 4 p. 12		
1588684163257	q(6*_XFgQO	1562101354843	{{c2::A scrip dividend}} is {{c1::a dividend where the company pays shareholders in new shares rather than cash}}.	A scrip dividend may be compulsory (which is equivalent to a scrip issue) or a choice between cash and shares (which is like a normal dividend).		<i>CB1.</i>&nbsp;ActEd Combined Materials Pack (2020), chp. 5 p. 25		
1588684409987	dVd<p9{5U-	1562101354843	{{c2::A scrip issue}} is {{c1::where a company gives free shares to all ordinary sharesholders (in proportion to their existing holding).}}			<i>CB1.</i>&nbsp;ActEd Combined Materials Pack (2020), chp. 5 p. 25		
1588684454157	A6D@]%T![K	1562101354843	When evaluating a potential target for merger, the following headings might be considered.<div><br></div><div>1) {{c1::Resources – the tachnology, raw materials, brand, location, ect. to be aquired from the target.}}</div><div><br></div><div>2) {{c2::Cost savings.}}</div><div><br></div><div>3) {{c3::Market – the potential to increase market share, enter new market segments and locations, and serve more customers.}}</div><div><br></div><div>3) {{c4::Security – fewer competitors (when growth is horizontal), fewer transaction costs (when growth is vertical), and/or a more spread out risk (if growth is conglomerate).}}</div><div><br></div><div>4) {{c5::Compatability – management style, culture, and renumeration policy.}}</div>			<i>CB1.</i>&nbsp;ActEd Combined Materials Pack (2020), chp. 18 p. 12		
1588685474870	F%^0Ur40St	1562101354843	The potential cost savings from a merger include the following.<div><br></div><div>1) {{c1::Being able to benefit from economies of scale (if the integration is horizontal).}}</div><div><br></div><div>2) {{c2::The ability to produce and sell within another country and thereby avoid trade barriers.}}</div><div><br></div><div>3) {{c3::The potential to reduce tax liability if residency is switches to the target's country.}}</div>			<i>CB1.</i>&nbsp;ActEd Combined Materials Pack (2020), chp. 18 p. 11		
1588685598388	Lyi!0!}3:,	1562101354843	Examples of the information to be collected when considering a target for merger include the following.<div><br></div><div>1) {{c1::Financial information – e.g. an estimate of the NPV of the aquisition / the change in shareholder wealth.}}</div><div><br></div><div>2) {{c2::Capital structure.}}</div><div><br></div><div>3) {{c3::Employee and management arrangements.}}</div>			<i>CB1.</i>&nbsp;ActEd Combined Materials Pack (2020), chp. 18 p. 12		
1588685738956	g,AnWDE73v	1562101354843	The process for an aquisition might look as follows.<div><br></div><div>1) {{c1::Check goverment policy, regulation, and legislation on aquisitions.}}</div><div><br></div><div>2) {{c2::Obtain shareholders' approval for the purchase of the target's shares.}}</div><div><br></div><div>3) {{c3::Arrange the raising of finance (for the purchase of the shares).}}</div><div><br></div><div>4) {{c4::Determine the method of payment for the target's shares (e.g. cash, loan stock, and/or shares).}}</div><div><br></div><div>5) {{c5::Make an offer to the board of directors.}}</div><div><br></div><div>6) {{c6::In the case of a friendly takeover discussions take place, including due diligence, until an agreement is reached between management, shareholders, and regulators.}}</div><div><br></div><div>7) {{c7::In the case of a hostile takeover the aquierer either withdraws interest of must make a bid directly to the shareholders.}}</div>			<i>CB1.</i>&nbsp;ActEd Combined Materials Pack (2020), chp. 18 p. 14		
1588686421062	o$Fw,.~EkE	1562101354843	{{c2::A leveraged buyout}} is {{c1::an aquisition where<div><br></div><div>1) the funds for the aquistion are mostly raised by debt; and</div><div><br></div><div>2) the aquired company becomes a private company, ceasing to trade on teh open market.</div>}}			<i>CB1.</i>&nbsp;ActEd Combined Materials Pack (2020), chp. 18 p. 16		
1588686486296	Dj@5TQ7.`L	1562101354843	The main motivation for a leveraged buyout include the following.<div><br></div><div>1) {{c1::The selling off of unneeded assets.}}</div><div><br></div><div>2) {{c2::The tax relief that debt finance represents.}}</div><div><br></div><div>3) {{c3::The installation of a new management team that reduces expenses and capital spending.}}</div>	These are all motivated by profit.		<i>CB1.</i>&nbsp;ActEd Combined Materials Pack (2020), chp. 18 p. 16		
1588686616169	JzN|+bOCws	1562101354843	{{c2::A management}} buyout is {{c1::when the management of a company perform a leveraged buyout on their own company}}.			<i>CB1.</i>&nbsp;ActEd Combined Materials Pack (2020), chp. 18 p. 16		
1588686651270	m4`pExZy|N	1562101354843	The main motivation for management buyouts is {{c1::to improve efficiency (by removing principle–agent costs)}}.			<i>CB1.</i>&nbsp;ActEd Combined Materials Pack (2020), chp. 18 p. 16		
1588686736103	X(JCAY^vK	1562101354843	WACC is a useful concept because {{c1::if the return on a project is greater than the WACC then the shareholders are better off than before}}.	In fact, because of this the WACC is is mainly used as the discount rate for NPV caluculations involving potential projects a company might undertake.		<i>CB1.</i>&nbsp;ActEd Combined Materials Pack (2020), chp. 19 p. 3		
1588686864383	g8U@ea~P)_	1562101354843	Conceptually, the cost of equity is {{c1::the return that the managers of a company have to provide to keep equity capital providers happy, which in a fair world is equal to the expected return on equity}}.			<i>CB1.</i>&nbsp;ActEd Combined Materials Pack (2020), chp. 19 p. 5		
1588687267175	j+*<lp)Sff	1562101354843	Conceptually, the WACC is {{c1::the amount that a company needs to earn to kepp all its investors happy}}.	For example, a comany with equal market values of debt and equity where the debt has a gross redemption yield of 5% and the shareholders expect a return of 10%, would have a WACC of 7.5% – it can give 5% return to its debt investors and 10% return to its equity investors.		<i>CB1.</i>&nbsp;ActEd Combined Materials Pack (2020), chp. 19 p. 5		
1588687424320	o!:p9P2WUD	1562101354843	When gearing is {{c2::low::low or high}}, an increase in gearing leads to a {{c1::lower::higher, or lower}} WACC.	This is because debt is cheaper than equity (due to the lack a lower risk premium).		<i>CB1.</i>&nbsp;ActEd Combined Materials Pack (2020), chp. 19 p. 5		
1588687571024	whssYgtK5J	1562101354843	When gearing is {{c2::high::low or high}}, an increase in gearing leads to a {{c1::higher::higher, or lower}} WACC.	This is because a higher proportion of debt finance increases the risk to shareholders, so they will demand a higher return.		<i>CB1.</i>&nbsp;ActEd Combined Materials Pack (2020), chp. 19 p. 5		
1588687626816	L,BHH._xxw	1562101354843	When gearing is low, an increase in gearing leads to a lower WACC because {{c1::debt is cheaper than equity (due to the lack a lower risk premium)}}.			<i>CB1.</i>&nbsp;ActEd Combined Materials Pack (2020), chp. 19 p. 5		
1588687691119	H-FBx`3XED	1562101354843	When gearing is high, an increase in gearing leads to a higher WACC because {{c1::a higher proportion of debt finance increases the risk to shareholders, so they will demand a higher return}}.			<i>CB1.</i>&nbsp;ActEd Combined Materials Pack (2020), chp. 19 p. 5		
1588687815841	mD*3X{@z~[	1562101354843	{{c2::Modigliani and Miller's first irrelevance proposition}} states {{c1::that the market value of any firm is independent of its capital structure}}.			<i>CB1.</i>&nbsp;ActEd Combined Materials Pack (2020), chp. 19 p. 6		
1588687892228	w?xX?i|KI@	1562101354843	{{c2::Modigliani and Miller's second irrelevance proposition}} states {{c1::that the expected rate of return on the ordinary shares of a geared firm increases in proportion to the debt-equity ratio, expressed in market values}}.			<i>CB1.</i>&nbsp;ActEd Combined Materials Pack (2020), chp. 19 p. 6		
1588687937385	rr:9a=VN<=	1562101354843	{{c2::Specific risk}} is {{c1::risk that can be eliminated by diversification}}.			<i>CB1.</i>&nbsp;ActEd Combined Materials Pack (2020), chp. 19 p. 15		
1588689008192	fE{;KD?sf>	1562101354843	{{c2::Systematic risk}} is {{c1::risk that cannot be diversified away (it operates on the market as a whole).}}			<i>CB1.</i>&nbsp;ActEd Combined Materials Pack (2020), chp. 19 p. 15		
1588689049663	cz!;/yCE@L	1562101354843	Examples of systematic risks include the following.<div><br></div><div>1) {{c1::Changes in interest rates.}}</div><div><br></div><div>2) {{c2::Inflation or currency fluctuations.}}</div><div><br></div><div>3) {{c3::Business cycle (i.e. seasonal changes affecting a whole industry).}}</div><div><br></div><div>4) {{c4::Changes in tax legislation.}}</div>			<i>CB1.</i>&nbsp;ActEd Combined Materials Pack (2020), chp. 19 p. 15		
1588689111907	tUPeF+0myh	1562101354843	A beta of {{c2::greater than 1}} indicates {{c1::that a stock has historically amplified the return of the whole market}}.			<i>CB1.</i>&nbsp;ActEd Combined Materials Pack (2020), chp. 19 p. 18		
1588689454134	CUU5Cs[HEh	1562101354843	A beta of {{c2::close to zero}} indicates {{c1::that a stock has historically has a more stable return than the market as a whole}}.			<i>CB1.</i>&nbsp;ActEd Combined Materials Pack (2020), chp. 19 p. 18		
1588689484518	bXgS,(i=oW	1562101354843	A beta of {{c2::less than zero}} indicates {{c1::that a stock has historically had returns in the opposite dirction as the market experience}}.			<i>CB1.</i>&nbsp;ActEd Combined Materials Pack (2020), chp. 19 p. 18		
1588689524713	p8v8Jn$X0T	1562101354843	The main goal of a finacial manager is to {{c6::maximise the return to the owners of a business}} by considering the following.<div><br></div><div>1) {{c1::The variability of anticipated returns.}}</div><div><br></div><div>2) {{c2::The owners' desire for immediate profit over future growth.}}</div><div><br></div><div>3) {{c3::The willingness of the owners to put additional capital into the business.}}</div><div><br></div><div>4) {{c4::The owners' willingness to see a reduction in the proportion of the business which they own.}}</div><div><br></div><div>5) {{c5::The degree to which risk shold be carried by owners.}}</div>			<i>CB1.</i>&nbsp;ActEd Combined Materials Pack (2020), chp. 20 p. 3		
1588690366503	o<vfYxk?UB	1562101354843	Managers can control the variability of profits (and therfore the risk) of the company by (for example) the following.<div><div><br></div><div>1) {{c1::Increasing or decreasing the gearing.}}</div><div><br></div><div>2) {{c2::Negotiating clauses in the contracts with suppliers which remove certain risks.}}</div><div><br></div><div>3) {{c3::Taking out isurance against certain risks.}}</div><div><br></div><div>4) {{c4::Hedging using derivatives.}}</div></div>			<i>CB1.</i>&nbsp;ActEd Combined Materials Pack (2020), chp. 20 p. 3		
1588690495121	DC;.o^<ajC	1562101354843	The disctount rate used in project appraisal may be adjusted based on the following.<div><br></div><div>1) {{c1::The discount rates used by companies which habitually engage in similar projects.}}</div><div><br></div><div>2) {{c2::An arbitrary addition.}}</div><div><br></div><div>3) {{c3::The degree of cyclicality associated with the project.}}</div><div><br></div><div>4) {{c4::The operating leverage of the project.}}</div>			<i>CB1.</i>&nbsp;ActEd Combined Materials Pack (2020), chp. 22 p. 31		
1588692267964	igx#B<;#;G	1562101354843	Strategies for identifying risks include the following<div><br></div><div>1) {{c1::Undertaking a high-level preliminary analysis.}}</div><div><br></div><div>2) {{c2::Holding a brainstorming session.}}</div><div><br></div><div>3) {{c3::Carrying out a desktop analysis.}}</div><div><br></div><div>4) {{c4::Setting out all the identified risks in a risk register.}}</div><div><br></div><div>5) {{c5::Ensuring that upside as well as downside risks are covered.}}</div>			<i>CB1.</i>&nbsp;ActEd Combined Materials Pack (2020), chp. 22 p. 32		
1588692407896	DT;F]Vaw!D	1562101354843	{{c2::A risk matrix}} for a project is {{c1::a table of causes of risk and against he stage of the project that risk relates to}}.	I.e. which checkmarks (or not) in each cell.		<i>CB1.</i>&nbsp;ActEd Combined Materials Pack (2020), chp. 22 p. 32		
1588692550811	o`k`-|<=}J	1562101354843	The causes of risk in a risk matrix might be as follows.<div><br></div><div>1) {{c1::Political.}}</div><div><br></div><div>2) {{c2::Business.}}</div><div><br></div><div>3) {{c3::Economic.}}</div><div><br></div><div>4) {{c4::Project.}}</div><div><br></div><div>5) {{c5::Natural.}}</div><div><br></div><div>6) {{c6::Financial.}}</div><div><br></div><div>7) {{c7::Crime.}}</div>			<i>CB1.</i>&nbsp;ActEd Combined Materials Pack (2020), chp. 22 p. 32		
